tract,state,county,avg_lat,avg_long,primary_ruca,perc_insured,total_pop,pop_density,avg_household_size,unemployment_rate,median_age,male,white_race,black_race,native_race,asian_race,hawaii_pacific_race,other_race,multiple_races,hispanic_latino,ed_less_than_hs,ed_hs_grad,ed_college_plus,median_income,below_poverty,prov_count,prov_density
37021000200,NC,Buncombe County,,,1,84.6,1429,2858.0,2.27,3.5,35.2,49.8,71.7,21.6,0.0,1.3,0.0,1.8,3.7,2.8,5.8,12.4,81.8,25776.0,20.8,0,0
37021000300,NC,Buncombe County,35.6107692924,-82.5688865784,1,87.3,2225,2781.25,2.55,6.6,30.3,46.4,69.0,24.7,0.0,3.8,0.0,0.4,2.1,1.8,5.1,12.2,82.7,19784.0,28.0,25,11.2359550561798
37021000400,NC,Buncombe County,,,1,85.0,3865,3865.0,2.14,5.5,24.9,43.8,89.7,5.6,1.1,0.6,0.0,1.2,1.9,2.7,3.2,13.7,83.1,14159.0,20.8,0,0
37021000500,NC,Buncombe County,35.613919714,-82.548038256,1,93.1,3562,1619.09090909091,2.23,3.9,42.7,43.4,97.3,0.7,0.0,0.5,0.0,0.8,0.7,5.7,1.6,4.3,94.1,35057.0,11.6,5,1.40370578326783
37021000600,NC,Buncombe County,35.6026949458333,-82.5492719125,1,82.5,2168,3097.14285714286,2.08,6.7,38.4,56.4,79.2,15.2,0.2,3.5,0.0,1.0,0.9,3.6,5.6,17.0,77.3,25821.0,21.1,24,11.070110701107
37021000700,NC,Buncombe County,35.5887217586207,-82.5490667827586,1,79.7,1219,1741.42857142857,2.16,4.9,32.8,50.4,60.0,37.7,0.0,1.7,0.0,0.0,0.6,0.0,6.4,22.1,71.4,27325.0,12.6,29,23.7899917965546
37021000800,NC,Buncombe County,35.5799529733333,-82.5441440533334,1,87.9,3414,1896.66666666667,2.09,3.4,40.7,46.5,81.2,14.3,0.0,1.8,0.0,0.0,2.8,2.3,7.8,12.3,79.9,28915.0,13.4,15,4.39367311072056
37021000900,NC,Buncombe County,35.5847799461111,-82.5540407583334,1,85.0,3167,1759.44444444444,2.13,24.5,37.6,41.2,41.9,57.5,0.0,0.0,0.0,0.4,0.3,0.9,12.2,28.6,59.1,13640.0,41.2,18,5.68361225134196
37021001000,NC,Buncombe County,35.5747461,-82.5723703,1,82.1,4377,3126.42857142857,2.57,4.3,31.5,44.3,76.4,13.6,0.6,4.3,0.0,0.6,4.4,6.4,11.0,14.6,74.3,21975.0,27.3,1,0.228466986520448
37021001100,NC,Buncombe County,35.57254293,-82.593257556,1,87.7,4755,3170.0,2.45,3.0,37.5,43.0,89.0,5.9,0.3,2.1,0.0,0.3,2.4,5.5,6.3,18.0,75.8,26708.0,10.6,5,1.0515247108307
37021001200,NC,Buncombe County,35.580787525,-82.600709725,1,82.6,4689,1674.64285714286,2.46,4.9,34.4,45.5,88.2,5.4,0.5,0.4,0.0,2.7,2.7,9.7,8.0,15.5,76.5,27582.0,14.0,4,0.853060354020047
37021001300,NC,Buncombe County,,,1,84.7,3985,1897.61904761905,2.42,6.9,36.2,45.3,84.4,9.7,0.0,0.4,0.0,1.3,4.2,11.0,10.9,25.0,64.1,22525.0,29.1,0,0
37021001400,NC,Buncombe County,35.5975853,-82.6214433,1,79.3,6550,1423.91304347826,2.33,13.5,33.7,51.3,74.7,14.3,0.3,1.4,0.0,0.7,8.6,15.4,22.7,25.7,51.6,18399.0,20.5,1,0.152671755725191
37021001500,NC,Buncombe County,,,1,78.5,2364,1576.0,2.42,6.8,35.5,48.7,87.6,4.4,0.0,1.3,0.0,6.0,0.6,14.0,15.0,14.8,70.2,22767.0,22.0,0,0
37021001600,NC,Buncombe County,35.642338295,-82.565042995,1,84.4,5955,827.083333333333,2.31,10.7,46.0,49.6,93.3,4.2,0.0,0.8,0.0,0.0,1.7,1.2,5.5,15.7,78.8,27840.0,11.3,12,2.01511335012594
37021001700,NC,Buncombe County,35.6387896,-82.526806925,1,91.8,2400,352.941176470588,2.13,8.7,58.3,46.9,96.2,0.3,0.8,0.0,0.0,0.8,1.9,3.0,6.7,11.3,82.0,33241.0,9.9,4,1.66666666666667
37021001801,NC,Buncombe County,35.615532,-82.52386,1,87.6,2998,908.484848484849,1.78,4.7,55.3,41.3,86.3,11.2,0.0,0.0,0.0,0.0,2.5,0.6,10.6,15.2,74.2,26116.0,18.4,1,0.333555703802535
37021001802,NC,Buncombe County,35.5872187348276,-82.48549735,1,95.2,4532,1224.86486486486,2.06,7.6,46.1,45.6,93.4,5.2,0.0,0.8,0.0,0.0,0.7,1.1,3.2,20.1,76.6,30787.0,8.1,29,6.39894086496028
37021001900,NC,Buncombe County,35.5861992,-82.4941441428572,1,84.1,3355,1048.4375,1.99,4.9,44.2,50.4,91.1,6.9,0.0,0.5,0.0,0.0,1.6,15.7,14.0,16.2,69.8,26227.0,17.7,7,2.08643815201192
37021002000,NC,Buncombe County,35.5605898681818,-82.5355572181818,1,87.9,5875,1958.33333333333,2.19,7.7,36.9,47.3,69.9,25.6,0.0,0.5,0.0,0.3,3.6,1.7,11.1,27.4,61.5,22890.0,17.1,22,3.74468085106383
37021002101,NC,Buncombe County,35.5569983615385,-82.5403417923077,1,97.2,1524,163.870967741935,2.47,0.8,52.8,47.1,95.8,0.0,0.3,0.8,0.0,0.0,3.1,1.2,1.1,4.6,94.4,52321.0,3.9,13,8.53018372703412
37021002102,NC,Buncombe County,35.5391173711111,-82.5302057455555,1,85.6,5464,1607.05882352941,2.4,5.7,38.2,47.7,79.9,18.7,0.0,0.3,0.0,0.0,1.1,21.9,12.1,30.7,57.2,22736.0,16.5,18,3.29428989751098
37021002203,NC,Buncombe County,35.4747066666667,-82.5318893333333,1,88.9,4766,768.709677419355,2.31,5.2,35.3,45.8,74.2,16.8,0.2,2.5,0.0,2.5,3.8,17.3,13.1,28.2,58.7,26271.0,21.9,3,0.629458665547629
37021002204,NC,Buncombe County,35.5006062372222,-82.5259218038889,1,94.4,8756,1368.125,2.09,2.7,43.5,47.8,88.1,2.2,1.7,6.4,0.0,0.5,1.3,3.2,4.5,8.2,87.3,31210.0,7.4,18,2.05573321151211
37021002205,NC,Buncombe County,,,1,95.9,7185,1632.95454545455,2.6,2.7,44.1,46.2,96.3,1.5,0.4,0.7,0.0,0.2,1.0,3.3,4.3,18.3,77.5,33818.0,2.2,0,0
37021002206,NC,Buncombe County,35.50517,-82.51428,1,92.3,4990,978.43137254902,2.34,5.6,43.5,43.3,82.5,5.2,0.0,8.3,0.0,0.0,4.0,0.8,2.4,20.4,77.3,30266.0,11.4,1,0.200400801603206
37021002301,NC,Buncombe County,35.486145,-82.57173,1,88.0,6136,324.656084656085,2.45,5.8,45.9,47.3,90.0,6.4,0.2,1.3,0.0,0.0,2.0,4.7,5.5,18.2,76.3,32367.0,9.4,1,0.162972620599739
37021002302,NC,Buncombe County,35.5326087857143,-82.6245371714286,1,90.1,8499,339.96,2.42,2.1,42.5,48.2,90.4,2.6,0.2,3.2,0.5,0.2,2.9,8.2,3.9,19.3,76.8,32373.0,10.8,7,0.823626308977527
37021002401,NC,Buncombe County,,,2,85.8,3840,160.669456066946,2.81,5.3,41.4,48.3,97.2,0.2,0.0,0.0,0.0,1.1,1.4,9.2,17.1,39.6,43.3,22719.0,20.4,0,0
37021002402,NC,Buncombe County,,,1,91.2,4792,240.804020100503,2.55,4.5,41.0,50.5,98.6,0.9,0.0,0.2,0.0,0.3,0.0,9.0,12.0,31.3,56.6,25815.0,19.4,0,0
37021002503,NC,Buncombe County,35.5438053,-82.6853807,1,81.1,4105,873.404255319149,2.53,9.6,38.2,49.2,94.5,0.0,0.3,0.0,0.0,3.9,1.3,8.6,16.2,37.7,46.0,21298.0,16.0,1,0.243605359317905
37021002504,NC,Buncombe County,,,1,89.9,4642,393.389830508475,2.54,8.9,44.1,47.3,94.5,0.1,0.7,0.2,0.0,0.3,4.1,0.2,11.6,37.7,50.6,20980.0,15.4,0,0
37021002505,NC,Buncombe County,,,1,93.5,4837,833.965517241379,2.48,7.2,44.8,47.6,97.2,2.6,0.0,0.0,0.0,0.2,0.0,3.9,13.8,25.0,61.2,27399.0,11.7,0,0
37021002506,NC,Buncombe County,,,1,76.9,4283,951.777777777778,2.83,6.6,35.7,50.5,82.3,10.1,1.4,0.0,0.0,0.0,6.2,6.9,20.9,32.7,46.4,19050.0,26.4,0,0
37021002603,NC,Buncombe County,,,2,89.9,3837,72.1240601503759,2.68,9.1,46.9,50.4,92.8,1.4,0.0,0.0,0.8,0.3,4.7,0.7,13.3,36.9,49.8,20625.0,19.3,0,0
37021002604,NC,Buncombe County,,,2,83.0,6059,204.695945945946,2.63,4.2,43.0,52.3,93.2,0.7,0.7,1.8,0.0,1.3,2.3,7.9,16.2,33.2,50.6,25852.0,12.1,0,0
37021002605,NC,Buncombe County,,,1,81.7,5996,402.41610738255,2.33,8.6,39.7,47.2,91.6,3.9,0.3,0.7,1.7,1.1,0.7,6.9,10.9,42.7,46.5,24786.0,14.1,0,0
37021002606,NC,Buncombe County,,,1,84.8,4132,543.684210526316,2.61,5.9,41.2,49.2,89.6,1.3,1.7,0.6,0.0,0.0,6.8,6.1,12.8,35.4,51.7,21475.0,24.4,0,0
37021002607,NC,Buncombe County,,,1,79.3,4855,770.634920634921,2.75,8.5,36.6,44.6,93.5,0.0,0.2,0.6,0.0,2.6,3.0,16.2,12.6,36.1,51.3,21899.0,22.8,0,0
37021002701,NC,Buncombe County,35.683067,-82.58441,1,87.0,3818,606.031746031746,2.65,6.9,45.9,51.2,93.8,2.4,1.0,0.0,0.0,0.0,2.7,8.5,13.7,20.9,65.4,22897.0,13.0,1,0.261917234154007
37021002702,NC,Buncombe County,35.7039786966667,-82.56033126,1,89.0,4149,638.307692307692,2.16,5.8,49.6,51.2,95.9,0.6,0.0,0.0,0.0,1.0,2.5,4.9,4.0,22.4,73.6,26526.0,9.0,3,0.723065798987708
37021002703,NC,Buncombe County,,,1,92.3,5822,175.361445783133,2.33,4.7,52.4,46.0,98.7,0.0,0.0,0.2,0.0,0.0,1.1,1.0,7.1,29.4,63.5,28404.0,12.2,0,0
37021002803,NC,Buncombe County,,,1,87.0,4471,385.431034482759,2.77,6.6,42.2,48.1,96.8,0.2,0.3,0.0,0.0,1.1,1.6,12.8,24.0,31.4,44.6,23421.0,19.3,0,0
37021002804,NC,Buncombe County,,,1,88.6,5261,252.932692307692,2.77,2.5,44.1,50.7,94.2,0.0,0.4,1.5,0.0,0.0,3.8,2.0,11.4,31.1,57.6,26529.0,7.3,0,0
37021002900,NC,Buncombe County,,,2,86.0,3727,63.0626057529611,2.62,10.1,46.0,54.4,96.4,0.0,0.0,0.0,0.0,0.0,3.6,0.6,13.9,37.6,48.6,20599.0,15.6,0,0
37021003001,NC,Buncombe County,35.6040168666667,-82.47491712,1,84.7,8615,313.272727272727,2.24,5.7,42.4,51.7,93.7,3.0,0.4,0.1,0.0,0.3,2.5,5.0,10.4,30.7,58.8,22394.0,11.5,3,0.348229831688915
37021003002,NC,Buncombe County,35.59385852,-82.431009245,1,76.8,7068,370.052356020942,2.25,7.5,43.0,47.8,92.5,5.2,1.2,0.7,0.0,0.1,0.4,5.3,12.5,36.6,50.8,19418.0,13.5,2,0.282965478211658
37021003102,NC,Buncombe County,35.6216252,-82.3186814,1,84.6,6569,237.148014440433,2.48,4.5,42.0,46.1,89.8,7.2,0.4,0.3,0.0,0.1,2.1,0.8,10.9,19.7,69.3,22385.0,12.7,1,0.152230172020094
37021003103,NC,Buncombe County,35.61008285,-82.34017828,1,88.6,2045,272.666666666667,2.27,10.7,47.6,41.7,91.1,2.3,0.0,2.8,2.1,0.0,1.7,0.0,5.4,27.9,66.8,29519.0,10.4,2,0.97799511002445
37021003104,NC,Buncombe County,35.6095062857143,-82.3453557142857,1,84.5,6275,294.600938967136,2.21,4.4,49.1,50.4,94.6,3.3,0.0,0.6,0.0,0.0,1.5,12.8,14.7,25.3,59.9,22593.0,18.6,7,1.11553784860558
37021003201,NC,Buncombe County,,,1,88.6,1847,450.487804878049,2.3,4.1,48.0,48.8,94.9,2.2,0.0,0.4,0.4,0.1,2.0,1.9,4.3,21.0,74.7,37103.0,5.0,0,0
37021003202,NC,Buncombe County,35.4853244,-82.4719558,1,89.2,4145,257.453416149068,2.39,3.8,50.0,49.5,93.8,4.4,0.0,1.0,0.0,0.0,0.7,2.2,10.8,18.8,70.4,29418.0,10.8,1,0.241254523522316
37021003203,NC,Buncombe County,,,1,93.7,5728,511.428571428572,2.53,1.0,37.9,48.2,88.2,9.1,0.0,0.0,0.0,0.0,2.7,4.4,4.6,22.5,72.9,29987.0,7.4,0,0
37021003204,NC,Buncombe County,,,2,85.3,6118,184.277108433735,2.7,3.8,42.5,49.1,85.4,0.1,0.3,0.0,0.0,8.9,5.4,16.2,6.6,22.5,70.8,28160.0,8.7,0,0
37021003205,NC,Buncombe County,,,2,92.5,1403,35.251256281407,2.46,10.1,44.9,50.0,97.4,0.0,1.0,0.9,0.0,0.7,0.0,1.1,8.9,35.4,55.7,29327.0,11.8,0,0
37023020100,NC,Burke County,,,2,85.5,4366,95.119825708061,2.53,9.2,43.2,49.2,76.5,12.8,0.5,0.0,0.0,10.1,0.0,11.2,27.2,30.2,42.5,16702.0,29.4,0,0
37023020201,NC,Burke County,35.7587073,-81.8212877,2,88.8,5966,38.5151710781149,2.58,4.7,41.8,50.2,85.7,8.0,0.0,1.6,0.0,0.2,4.6,0.5,13.1,29.0,57.9,21878.0,12.4,1,0.167616493462957
37023020202,NC,Burke County,35.757106485,-81.73388193,1,90.6,4167,262.075471698113,2.51,8.1,49.1,42.4,81.0,13.0,0.0,0.7,0.0,0.7,4.5,1.9,13.0,23.5,63.5,25537.0,10.9,4,0.959923206143509
37023020301,NC,Burke County,35.7035612,-81.8571638,1,83.8,4834,242.914572864322,2.55,6.7,41.8,51.1,74.5,11.8,1.1,11.3,0.0,0.3,1.0,1.1,22.9,24.9,52.2,25030.0,16.4,1,0.206868018204386
37023020302,NC,Burke County,35.679134,-81.7843648,2,91.9,7007,241.620689655172,2.59,8.9,41.8,54.0,86.0,1.3,2.6,8.8,0.0,0.2,1.2,1.7,11.1,33.0,56.0,25307.0,9.9,2,0.285428856857428
37023020500,NC,Burke County,35.7446766285714,-81.6906823714286,1,77.3,3104,1410.90909090909,2.5,9.0,42.9,51.3,70.5,12.4,0.0,0.0,0.6,10.7,5.8,14.3,15.1,18.3,66.6,24868.0,17.2,7,2.25515463917526
37023020600,NC,Burke County,35.7427753938462,-81.6797545792308,1,82.8,5624,1371.70731707317,2.21,10.6,43.0,47.1,68.5,11.6,0.0,0.4,0.1,19.4,0.1,24.4,23.5,26.3,50.3,20000.0,30.2,13,2.31152204836415
37023020801,NC,Burke County,35.76785895,-81.5971969,1,89.8,5110,452.212389380531,2.55,4.2,44.0,46.1,87.9,6.3,0.0,4.2,0.0,1.3,0.3,3.1,15.6,28.5,55.9,22908.0,22.3,2,0.391389432485323
37023020802,NC,Burke County,35.7269908333333,-81.6539173333333,1,81.1,3014,519.655172413793,2.37,16.7,48.7,47.3,91.2,3.6,1.0,1.8,0.0,0.0,2.4,0.5,16.5,27.5,55.9,23269.0,13.6,6,1.9907100199071
37023020900,NC,Burke County,35.7488779,-81.5682789,1,91.1,7363,575.234375,2.39,11.6,49.7,44.2,93.4,1.3,0.0,4.7,0.0,0.0,0.5,0.7,14.5,34.3,51.3,21485.0,19.2,2,0.27162841233193
37023021000,NC,Burke County,,,1,84.1,5670,365.806451612903,2.54,10.7,44.0,51.8,91.9,0.7,0.2,6.6,0.0,0.5,0.1,1.3,26.5,33.7,39.8,19224.0,16.8,0,0
37023021100,NC,Burke County,,,1,88.7,6147,543.982300884956,2.67,20.1,41.7,48.1,91.7,1.5,0.0,4.6,0.0,1.0,1.2,3.2,23.2,39.5,37.2,21128.0,22.0,0,0
37023021201,NC,Burke County,35.716343,-81.62777,2,80.5,3844,133.937282229965,2.47,15.2,44.4,47.1,92.1,2.3,2.0,1.0,0.0,1.8,0.9,1.4,15.5,29.2,55.4,20368.0,26.5,2,0.520291363163372
37023021202,NC,Burke County,,,1,87.7,4350,226.5625,2.71,14.0,37.7,48.9,84.1,1.9,0.2,7.6,0.0,5.3,1.0,7.3,28.4,28.3,43.3,18926.0,21.2,0,0
37023021203,NC,Burke County,,,2,87.0,4307,114.853333333333,2.84,9.3,40.5,48.5,93.3,2.6,0.4,2.7,0.0,0.4,0.6,1.0,28.8,32.3,38.9,19034.0,26.2,0,0
37023021301,NC,Burke County,35.7019264,-81.6869632666667,1,87.5,5671,352.23602484472,2.47,13.1,40.1,60.4,78.2,13.1,0.0,0.5,0.0,5.5,2.8,7.1,24.4,32.5,43.1,22022.0,21.7,3,0.529007229765473
37023021302,NC,Burke County,,,2,80.4,3255,46.6332378223496,2.47,13.3,44.0,50.9,98.1,0.5,0.3,0.0,0.0,0.6,0.5,2.3,25.4,33.8,40.8,19132.0,17.5,0,0
37023021400,NC,Burke County,35.7346433210811,-81.6777568627027,1,79.1,5283,704.4,2.46,10.2,41.8,50.2,73.0,9.7,0.8,2.7,0.0,11.9,2.0,22.8,29.2,25.4,45.4,16366.0,28.0,37,7.00359644141586
37025040500,NC,Cabarrus County,,,1,88.2,11831,606.717948717949,2.81,5.0,33.9,50.1,74.0,16.9,0.0,0.1,0.2,6.2,2.6,18.7,10.7,32.9,56.5,30931.0,12.0,0,0
37025040600,NC,Cabarrus County,,,2,93.2,6763,167.40099009901,2.76,8.6,43.4,49.3,91.3,1.2,0.0,0.9,0.0,4.0,2.6,4.0,15.8,34.6,49.6,30934.0,6.8,0,0
37025040701,NC,Cabarrus County,,,1,83.0,1532,1276.66666666667,2.42,10.2,41.2,51.8,88.3,8.0,0.0,0.0,0.0,3.3,0.5,10.5,21.9,40.8,37.3,22734.0,18.3,0,0
37025040702,NC,Cabarrus County,35.4768837,-80.6085206,1,81.2,7505,2274.24242424242,2.87,17.2,34.0,48.4,55.3,37.7,0.4,1.1,0.0,2.9,2.6,12.8,15.4,29.5,55.1,25394.0,18.1,1,0.133244503664224
37025040703,NC,Cabarrus County,35.4521022333333,-80.5995951333333,1,80.3,2529,1487.64705882353,2.38,23.5,40.3,41.1,40.1,43.0,0.2,0.0,0.0,15.8,0.9,17.8,24.0,35.7,40.2,17042.0,30.0,12,4.74495848161329
37025040800,NC,Cabarrus County,35.5040717,-80.6102112,1,87.2,3554,2369.33333333333,2.28,6.2,40.3,48.8,70.4,25.9,0.0,0.0,0.0,1.0,2.7,8.7,20.7,27.2,52.1,20343.0,21.3,1,0.28137310073157
37025040900,NC,Cabarrus County,35.4660811,-80.6195793,1,86.9,2020,1683.33333333333,2.45,2.1,38.3,54.0,75.3,7.3,0.0,0.9,0.0,14.7,1.8,16.8,12.7,29.2,58.1,28546.0,13.9,1,0.495049504950495
37025041000,NC,Cabarrus County,,,1,79.7,6144,1861.81818181818,2.91,5.1,32.9,46.7,64.2,23.0,0.5,0.0,0.0,10.6,1.6,14.1,21.3,33.3,45.4,19251.0,25.6,0,0
37025041100,NC,Cabarrus County,,,1,87.1,7204,1847.17948717949,2.83,7.0,36.5,47.1,78.1,17.0,0.3,0.8,0.0,3.2,0.6,6.0,8.8,18.1,73.1,34831.0,14.3,0,0
37025041200,NC,Cabarrus County,35.4759113,-80.6731131,1,93.2,7162,374.973821989529,2.52,10.7,38.6,50.9,74.0,17.2,0.0,2.5,0.0,1.9,4.4,7.5,9.0,25.3,65.7,31300.0,13.2,1,0.139625802848366
37025041301,NC,Cabarrus County,,,2,91.9,5446,375.586206896552,3.21,7.8,37.3,46.5,75.4,14.7,2.1,2.8,0.0,2.5,2.6,4.6,8.9,25.4,65.8,30602.0,10.2,0,0
37025041302,NC,Cabarrus County,,,1,95.0,8510,1063.75,3.11,4.0,34.4,47.9,73.6,14.9,0.0,7.3,0.0,3.7,0.5,6.7,0.9,20.4,78.7,42635.0,1.7,0,0
37025041303,NC,Cabarrus County,,,1,95.8,9489,1186.125,3.26,8.5,35.8,47.7,63.0,17.6,0.0,16.5,0.0,0.0,2.9,6.9,1.5,8.8,89.8,50816.0,1.6,0,0
37025041501,NC,Cabarrus County,35.3090481,-80.6713688,1,92.6,10163,949.81308411215,3.12,6.9,38.1,47.7,72.8,16.9,0.9,6.2,0.0,1.4,1.8,3.0,3.4,15.6,81.1,43065.0,3.8,2,0.196792285742399
37025041502,NC,Cabarrus County,35.280533,-80.659485,1,93.0,6528,456.503496503496,2.83,4.6,40.9,47.1,77.3,15.4,0.0,3.4,0.0,2.8,1.1,4.9,3.7,18.9,77.4,36343.0,3.8,1,0.153186274509804
37025041503,NC,Cabarrus County,,,1,91.2,3608,434.698795180723,3.03,7.9,37.8,50.5,79.9,16.0,0.0,0.4,0.0,0.4,3.2,6.5,6.1,27.4,66.5,35164.0,3.3,0,0
37025041601,NC,Cabarrus County,,,2,90.3,8220,146.785714285714,2.72,5.2,44.2,53.2,89.1,6.4,0.0,1.2,0.0,2.2,1.1,5.3,9.4,31.1,59.5,29363.0,7.4,0,0
37025041602,NC,Cabarrus County,,,2,91.7,3191,143.094170403587,2.67,4.6,42.7,47.6,91.7,3.5,0.3,0.0,0.0,2.0,2.5,4.9,12.1,27.8,60.2,29375.0,5.6,0,0
37025041701,NC,Cabarrus County,,,2,91.9,4041,143.297872340426,2.84,9.1,43.8,50.2,93.7,3.0,1.3,0.0,0.0,0.5,1.6,0.5,9.3,31.4,59.3,24893.0,6.9,0,0
37025041702,NC,Cabarrus County,,,2,86.8,3433,86.0401002506266,2.77,11.6,49.1,48.7,93.6,5.6,0.0,0.5,0.0,0.0,0.4,0.0,14.0,34.1,52.0,25556.0,6.2,0,0
37025041901,NC,Cabarrus County,,,1,72.5,2329,1455.625,3.56,12.6,34.4,46.1,45.9,29.7,0.6,0.0,0.0,20.2,3.7,43.4,42.3,30.7,26.9,16462.0,23.4,0,0
37025041902,NC,Cabarrus County,35.4120645,-80.58312335,1,80.7,4005,3640.90909090909,2.8,20.3,30.2,44.6,59.4,27.0,3.4,0.0,0.0,8.2,2.0,27.5,28.4,27.8,43.9,19141.0,39.8,4,0.998751560549313
37025042000,NC,Cabarrus County,,,1,87.4,4311,663.230769230769,2.65,7.6,41.4,49.6,71.4,20.5,0.0,0.2,0.2,7.3,0.5,11.9,18.0,37.7,44.3,21439.0,18.8,0,0
37025042101,NC,Cabarrus County,,,1,77.0,3266,2332.85714285714,2.56,14.1,31.9,44.1,18.2,59.4,0.0,2.3,0.8,18.7,0.6,25.9,27.7,33.0,39.2,20877.0,37.4,0,0
37025042102,NC,Cabarrus County,,,1,90.2,4096,2730.66666666667,3.2,10.4,30.6,47.3,72.2,20.6,0.2,2.8,0.0,3.9,0.4,12.1,15.4,27.8,56.8,21801.0,24.4,0,0
37025042200,NC,Cabarrus County,35.406905,-80.5742914,1,92.0,7108,1366.92307692308,2.57,7.5,39.5,53.1,81.3,11.5,0.1,0.6,0.0,3.4,3.1,4.7,13.2,29.1,57.7,26962.0,7.9,1,0.140686550365785
37025042300,NC,Cabarrus County,35.4197065,-80.5830475,1,77.6,4561,2171.90476190476,2.36,10.9,41.1,44.9,66.4,19.7,0.2,0.5,0.0,10.6,2.5,16.9,20.1,30.5,49.3,21471.0,23.5,2,0.438500328875247
37025042401,NC,Cabarrus County,35.4427556377359,-80.5989956716981,1,91.1,3645,847.674418604651,2.48,6.6,46.5,50.3,87.3,7.0,0.3,3.3,0.0,0.5,1.6,7.4,9.7,24.9,65.5,30965.0,11.6,53,14.5404663923182
37025042402,NC,Cabarrus County,35.4305279333333,-80.611808,1,88.9,6006,3003.0,2.77,9.3,31.5,46.9,59.4,26.9,0.0,1.4,0.0,9.3,3.0,21.0,11.4,34.3,54.2,22170.0,16.5,3,0.4995004995005
37025042501,NC,Cabarrus County,,,1,93.4,4644,1080.0,2.61,5.1,39.0,48.3,81.9,6.7,0.0,7.2,0.0,1.8,2.5,4.3,4.1,28.7,67.3,37332.0,4.2,0,0
37025042502,NC,Cabarrus County,,,1,87.0,2573,1979.23076923077,2.52,6.2,30.0,52.8,78.1,20.7,0.0,0.5,0.0,0.0,0.7,12.7,5.1,36.3,58.6,25833.0,11.8,0,0
37025042503,NC,Cabarrus County,,,1,89.5,4125,1875.0,2.95,7.0,38.7,48.8,71.5,13.9,0.2,5.0,0.0,6.9,2.4,10.4,9.2,21.6,69.2,29880.0,11.9,0,0
37025042504,NC,Cabarrus County,,,1,95.9,1491,573.461538461538,2.88,6.5,45.5,52.0,87.5,8.7,0.0,1.3,0.0,0.0,2.5,2.1,1.1,12.5,86.3,41292.0,0.7,0,0
37025042601,NC,Cabarrus County,,,1,97.5,4919,1446.76470588235,2.74,4.6,44.6,47.6,83.4,8.2,0.3,5.1,0.0,1.3,1.7,3.1,2.8,15.2,81.9,40527.0,1.7,0,0
37025042602,NC,Cabarrus County,35.36068,-80.7059699,1,84.4,4438,870.196078431373,2.89,6.1,34.5,51.4,74.8,14.4,0.0,1.4,0.0,7.7,1.7,26.5,18.7,22.0,59.3,22971.0,20.0,1,0.225326723749437
37025042603,NC,Cabarrus County,,,1,94.0,7089,824.302325581395,2.63,5.6,35.6,48.4,82.6,13.2,0.0,0.8,0.0,0.2,3.2,5.0,7.4,23.0,69.5,36069.0,6.6,0,0
37025042604,NC,Cabarrus County,35.326341,-80.6483019,1,98.1,4817,1301.89189189189,2.88,7.2,41.0,47.5,79.3,12.2,0.1,2.5,0.0,1.4,4.6,2.4,6.3,22.5,71.3,33813.0,3.4,1,0.207598090097571
37027030100,NC,Caldwell County,35.9134287,-81.5292716,1,87.9,5505,1720.3125,2.52,11.4,37.9,41.8,65.2,24.3,0.3,0.0,0.0,8.2,2.0,10.0,22.8,27.4,49.8,18352.0,29.4,1,0.181653042688465
37027030200,NC,Caldwell County,,,1,84.9,5456,308.248587570622,2.41,8.2,40.1,44.5,82.2,9.5,2.8,0.0,0.0,4.0,1.5,7.0,33.4,39.3,27.2,15986.0,27.1,0,0
37027030300,NC,Caldwell County,35.8910126,-81.5757470666667,1,85.7,3997,439.230769230769,2.64,9.8,42.3,51.6,73.2,20.4,0.6,0.0,0.0,4.5,1.4,6.3,23.3,33.1,43.6,20836.0,16.0,3,0.750562922191644
37027030400,NC,Caldwell County,,,1,78.7,3961,808.367346938775,2.15,20.2,40.2,54.4,87.4,3.4,0.1,0.7,0.0,7.6,0.8,7.6,24.9,40.0,35.2,17680.0,17.4,0,0
37027030500,NC,Caldwell County,,,1,84.2,4853,647.066666666667,2.66,13.4,45.1,45.4,95.0,3.6,0.0,0.7,0.3,0.0,0.4,6.6,14.4,23.7,61.9,21647.0,11.2,0,0
37027030600,NC,Caldwell County,,,1,87.0,4779,796.5,2.79,7.1,43.3,51.2,95.5,0.3,0.3,0.8,0.0,1.9,1.3,2.7,18.8,37.0,44.1,21597.0,16.9,0,0
37027030700,NC,Caldwell County,,,1,88.9,6051,605.1,2.37,10.1,48.1,49.9,96.7,0.0,0.6,0.0,0.0,1.6,1.1,2.6,21.8,31.0,47.3,19503.0,14.2,0,0
37027030800,NC,Caldwell County,,,1,85.9,8619,451.256544502618,2.79,7.6,40.1,48.6,92.0,2.1,1.4,0.2,0.0,1.5,2.7,3.5,23.9,32.5,43.6,20592.0,17.5,0,0
37027030900,NC,Caldwell County,,,2,84.2,4710,48.6068111455108,2.53,14.0,42.4,51.3,88.4,6.9,0.0,0.3,0.0,3.1,1.2,3.7,20.5,37.7,41.9,16750.0,27.1,0,0
37027031000,NC,Caldwell County,,,2,90.4,2840,22.9402261712439,2.52,9.0,46.6,49.5,97.6,0.8,0.0,0.0,0.0,0.0,1.5,1.9,21.7,34.9,43.5,18822.0,9.8,0,0
