county,perc_insured,avg_household_size,unemployment_rate,median_age,male,white_race,black_race,native_race,asian_race,hispanic_latino,poor_english,ed_hs_plus,ed_college_plus,median_income,below_poverty,lat,lon,prov_density
5147,83.7,2.31,12.3,43.8,47.5,69.9,26.6,0.1,1.5,0.6,0,75.6,30.2,17309,24.1,35.192777,-91.244535,0
5149,87.4,2.85,6.8,39.3,49.4,81.5,2.7,0.8,1.4,19.3,9.2,77.9,37,21345,17.5,34.997713,-93.408303,0
6001,91.6,2.79,7.1,37.2,49,43.9,11.3,0.6,28.2,22.6,18.4,87.3,69.3,35884,12,37.647139,-121.912488,1.511322145
6003,85.2,3.34,11.8,42.8,58.4,72.4,0.8,18.9,0.8,7.8,3.4,91.1,58.6,20577,18.9,38.621783,-119.798352,0
6005,93,2.31,11.6,50.3,53.7,86.7,2.4,1.4,1.5,13,3.6,88.5,61.7,27678,11.2,38.44355,-120.653856,0.73046019
6007,89.3,2.55,10.7,36.9,49.5,83.1,1.5,1.1,4.3,15.4,5.4,88.3,65.6,21084,21.3,39.665959,-121.601919,0.393072982
6009,91.7,2.5,9.6,51.2,49.5,92.2,0.6,1,1,11.2,2.1,90.4,63.2,27092,12.7,38.1839,-120.561441,0.223279077
6011,84.4,3.04,8.7,34.7,51.9,87.6,1,1,1.6,57.8,20.5,68,46.2,26127,13.5,39.177739,-122.237563,0.093628575
6013,91.5,2.83,7.7,39.1,48.8,59.7,8.8,0.5,15.5,25.1,14.2,89.1,70.9,36536,10.2,37.919479,-121.951543,1.205857797
6015,89.2,2.55,10.4,38.1,54.9,77.8,2.3,6.6,2.4,19.3,4.3,82.1,51.4,20240,21.7,41.763958,-124.003614,1.158245258
6017,92.4,2.68,9.6,45.2,49.9,87,1,0.8,4.2,12.5,4.2,92.7,70.9,31086,9.8,38.785532,-120.534398,0.573770492
6019,85.8,3.16,11.9,31.6,49.9,61.6,5,1,9.9,52,19.1,73.8,51.1,21314,26.9,36.761006,-119.655019,0.927156443
6021,85.5,2.82,9.9,36.9,50.8,84,0.7,1.8,2.4,40.2,17,72.6,44.7,22051,20.3,39.602546,-122.4017,0
6023,85.6,2.44,9.5,37.6,49.9,81.2,1.2,5.1,2.8,10.7,3.3,90.3,65.6,21395,21,40.706655,-123.926176,0.458640943
6025,85.2,3.68,17.1,32.2,51.1,69.5,2.7,1.1,1.4,82.7,32.9,67,44.5,16150,24.1,33.040814,-115.3554,0.229297511
6027,89.7,2.22,6.3,45.4,50.4,81.9,1,11.4,1.2,21.1,5,88.4,57.2,27013,10.8,36.561977,-117.403927,0.76394194
6029,86.7,3.2,11.9,31.2,51.3,74.3,5.5,1.2,4.6,51.6,18.1,73.6,46.4,22068,23.1,35.346629,-118.729506,0.369547029
6031,87.3,3.18,11.7,31.4,55.4,67,6.4,1.4,3.8,53.1,17.2,72.9,46.5,23825,21.6,36.072478,-119.81553,0.539062032
6033,85.4,2.41,13.7,45.8,49.9,78.8,2.2,3.5,1.4,18.9,6.4,83.6,55.8,20346,24.6,39.094802,-122.746757,0.23409701
6035,91.8,2.31,9.4,36.4,66.3,79.7,8.9,2.8,1.7,18.4,5.6,81.5,50.6,25682,16.2,40.721086,-120.629952,0.375645641
6037,84.1,3.01,8.9,35.8,49.3,52.5,8.3,0.6,14.2,48.3,24.9,77.8,57.1,25587,17.8,34.196398,-118.261862,0.826973433
6039,85.7,3.34,8.2,33.5,48.3,79,3.3,1.6,2,56.2,19.1,71.8,45.9,20735,22.1,37.209821,-119.749802,0.599872201
6041,93.6,2.41,5.1,45.7,48.9,79,2.3,0.3,5.7,15.8,9.1,93.2,81.9,45835,8.1,38.051817,-122.745974,1.839156687
6043,92.7,2.29,9.8,50.6,50.3,88.1,1.3,3.1,1.3,10.1,2.4,89.6,61.2,25957,16.3,37.57003,-119.912861,0.056673279
6045,87.4,2.46,11,42.3,49.9,82.8,0.6,4,1.8,24,9.5,86.6,60.4,21687,20.2,39.432388,-123.442881,0.572023476
6047,87,3.31,15.7,30.6,50.5,58.6,3.4,0.7,7.5,57.5,22.7,68.6,43.4,21259,24.2,37.194806,-120.722802,0.384904208
6049,85.6,2.32,6.8,47.1,51.3,90.2,0.9,4.2,1.4,14.8,5.3,86.5,59.4,21355,16.9,41.592918,-120.71837,0.442820768
6051,80.1,2.77,8,38.9,53.7,84.8,0.6,2.7,1.2,27.5,9.5,84,66,30225,8.8,37.915836,-118.875167,0.498185183
6053,83.9,3.27,6.9,33.7,51.1,69.9,2.7,0.7,5.9,57.4,28.6,70.9,50.5,24500,16.1,36.240107,-121.315572,0.825195664
6055,90.9,2.76,6.6,40.7,49.7,73.2,2.1,0.9,7.8,33.5,16.1,84,65.2,31577,8.8,38.5071,-122.325904,2.286558304
6057,88.8,2.4,8.8,49.5,49.5,92.2,0.5,1.1,1.3,9.1,2.5,93.3,73.7,28522,12.1,39.297508,-120.771343,0.598140695
6059,87.7,3.04,6.8,37.3,49.4,63,1.6,0.4,19.2,34.2,20.2,84.5,67.1,31386,12.5,33.675687,-117.777207,0.885636376
6061,92.3,2.68,7,41.5,48.8,83.2,1.5,0.5,6.7,13.5,4.6,94.3,75.1,36139,8.7,39.062032,-120.722718,1.106400663
6063,89.7,2.19,11.8,51.7,50.6,89.6,0.1,2.2,0.9,8.4,2.1,91.9,68,25685,12.8,39.992295,-120.824371,0.319931748
6065,85.3,3.25,11.3,34.8,49.7,63.3,6.2,0.9,6.2,47.5,15,80.5,54.6,25342,16.5,33.729828,-116.002239,0.393305713
6067,89.6,2.76,10.2,35.7,48.9,59.2,9.9,0.8,15.2,22.5,13.5,86.8,64.4,28252,17.9,38.450016,-121.340441,1.709592375
6069,88.6,3.32,10.8,35.1,50.1,83.8,0.8,0.8,2.6,58.3,17.7,78.2,53.6,28103,10.8,36.610702,-121.085296,0.172262321
6071,85.9,3.32,11,32.7,49.7,62,8.6,0.8,6.8,51.7,15.7,78.8,52.6,24307,19.1,34.85722,-116.181197,0.581463237
6073,87.8,2.87,7.8,35.3,50.3,71,5,0.7,11.6,33.1,15,86.4,67.6,30432,14,33.023604,-116.776117,1.294048361
6075,93.1,2.33,6.2,38.4,51,48.1,5.4,0.3,33.9,15.3,21.2,87.5,75,41945,12.5,37.727239,-123.032229,2.648533075
6077,88.3,3.16,11.9,33.7,49.8,56.4,7,0.6,14.9,40.5,17.6,77.9,51.3,24726,17.8,37.934982,-121.272244,0.702235403
6079,89.9,2.51,5.5,39,50.8,85.5,2,0.7,3.7,21.9,7.1,90.2,70.8,27929,14.2,35.385224,-120.447544,1.385101191
6081,92.8,2.85,5.6,39.5,49.2,53.6,2.5,0.3,27,25.1,18.4,88.5,72.6,41044,7.7,37.414672,-122.371546,1.055981599
6083,86.4,2.93,7.2,33.7,50.1,74.1,2,0.9,5.3,44.4,17.8,80.1,62.2,26021,15.9,34.537057,-120.039973,1.106066296
6085,92.3,2.95,6.6,36.8,50.4,46.9,2.5,0.5,34.4,26.3,20.9,87.1,72.3,40408,9.3,37.220777,-121.690622,1.250360732
6087,89.8,2.72,7.3,37,49.6,79.3,0.9,0.6,4.5,33.1,13.2,86.4,70.9,27867,15.1,37.012488,-122.007205,0.823087797
6089,88.4,2.53,8.7,42.3,49,87,1,2.4,2.9,9.3,2.5,90,64.5,23339,17.5,40.760514,-122.043556,0.39614346
6091,91.9,2.27,3.9,55.2,49.4,95.8,0.1,1.1,0,10.4,3.6,89,62.5,25692,11.3,39.576925,-120.521993,0
6093,90.1,2.26,11.7,47.9,49.7,85.5,1.6,3.4,1.6,11.7,3.2,88.6,63.2,21219,22,41.587986,-122.533287,0.320600898
6095,90.8,2.88,10,37.5,49.7,52.9,14.1,0.5,15.2,25.4,11.2,87.5,64,31062,12.7,38.267226,-121.939594,0.833341093
6097,89.9,2.59,7,41.2,49,76.1,1.6,1.1,3.9,26,11.3,87.2,67.8,31189,11.2,38.525182,-122.92611,1.135048697
6099,88.5,3.08,13.8,33.8,49.4,74.6,2.7,0.7,5.4,44.3,16.5,77.6,49.5,23528,18.2,37.562316,-121.002831,0.965016275
6101,86.8,2.95,11.2,35.6,49.8,71,2,0.9,15,29.9,16.7,79.2,54.8,23696,17.5,39.03619,-121.70394,0.534557575
6103,89.2,2.64,12.6,40.6,49.8,86.5,0.6,2.8,1.4,23.7,7.3,82.9,51.8,21422,21.5,40.126157,-122.232274,0.111084662
6105,83.6,2.35,9.9,50.6,51.2,86.3,1.1,4.3,1.6,7.2,2.3,90.6,58.2,19340,20.1,40.647803,-123.114476,0.227617602
6107,85.1,3.36,10.6,30.4,50,79.7,1.6,1.3,3.5,63,25.4,68.2,42.8,20006,28.3,36.228834,-118.781055,0.408101472
6109,91.3,2.29,11.6,48.2,52.2,88.4,1.9,1.6,1.3,11.6,2,89.8,61.2,25437,14.2,38.021434,-119.964733,0.445566612
6111,87.7,3.09,7.5,37.3,49.5,79.4,1.8,0.7,7.1,41.9,15.8,83.5,64.7,30644,10.6,34.358741,-119.133143,0.663021433
6113,90.6,2.78,7.9,30.9,48.8,67.1,2.5,0.7,13.9,31.2,14.3,85.6,66.4,25788,19.3,38.679595,-121.902441,0.915720343
6115,87.8,2.83,12.7,32.2,50.7,72,3.1,1.4,6.9,26.9,9.2,82.2,57.9,23913,20.8,39.266247,-121.340781,0.405970472
8001,84.4,3,6.1,33.3,50.3,82.8,3.2,1.2,3.7,38.9,11.9,82.1,53.6,30190,12.9,39.874325,-104.331872,0.966712988
8003,86.9,2.57,8.7,30.2,48.7,87.2,2.1,2.8,1.1,45.7,7.5,83.8,59.4,15789,31.4,37.568442,-105.788041,0.305754296
8005,88.6,2.64,6,36.3,49.2,72.5,10.4,0.6,5.6,18.7,8.9,92.3,71.7,33345,10.7,39.644554,-104.331706,0.906635927
8007,79.7,2.27,6.7,49.5,50.8,85.7,1,2.4,0.7,18.5,2.5,91.3,65.7,26064,11.2,37.202395,-107.050863,0.566572238
8009,87,2.3,3.7,47.5,47.8,95.7,1.3,1.5,0,10,2.7,86.3,56.7,21596,18,37.306693,-102.537758,0
8011,85.2,2.16,7.9,41.2,65.7,86.4,8.1,1.2,0.6,31.6,5.9,84.3,38.8,11956,25.2,37.931891,-103.077584,0
8013,92.6,2.45,5.6,36,50.2,88.6,0.9,0.5,4.5,13.7,5,94.5,81.6,31927,13.4,40.09497,-105.397691,1.274043591
8014,94.5,2.53,4.5,37.6,49.6,86.5,1,0.5,6.3,11.9,3.8,95.9,80.9,41173,5.9,39.95321,-105.051995,0.480392
8015,86.9,2.24,3.8,49.1,53.2,95.9,1.3,0.7,0.4,10.1,2.6,91.7,65.5,25176,9.6,38.738223,-106.316683,0.324201653
8017,82.3,2.61,8.8,37.8,51,96,0.3,0.6,1.8,12.8,3.4,90.6,56.6,26985,11.3,38.835386,-102.604585,0
8019,90.8,2.07,4.4,47.6,51.7,94.3,1.1,0.8,0.4,5.7,0.6,96.9,76.6,35088,7.4,39.669732,-105.69257,0.216497077
8021,84.3,2.81,10.3,38.7,49.9,91.5,0.2,1.9,0.2,54,9,84.1,52.4,18422,22.1,37.213406,-106.176447,0
8023,85.8,2.38,11.6,50.5,53.6,93.2,0.4,0.2,1.1,64.1,15.8,77.1,50.7,15980,30.4,37.277547,-105.42894,0
8025,89.6,3.69,26.4,39.6,57.3,84.3,5.3,1.5,0.7,30.8,7.5,82.8,42.4,10166,34.1,38.30618,-103.772736,0
8027,83.3,2.24,10.8,56.8,49.1,93,3.1,0.9,0,4.5,2.4,91.7,69.9,21713,17.9,38.101994,-105.373515,0
8029,84,2.42,9.2,47.5,50.1,94.4,0.7,1.1,0.9,14.9,4.1,88,51.1,21193,16.8,38.861756,-107.864757,0.330895735
8031,87,2.31,5.4,34.2,50,77,9.8,0.9,3.5,30.8,10.8,86.3,68.7,32399,16.4,39.76185,-104.881105,1.459363217
8033,89.7,2.48,3.6,46,52.9,97.1,0,0.4,0,5.2,0.4,90.9,52.2,23045,19.3,37.747602,-108.530383,0
8035,95.7,2.75,3.6,37.8,49.7,90.2,1.1,0.2,4.1,8.2,2.4,97.9,85.6,49947,3.8,39.325414,-104.925987,0.356417747
8037,81.6,3,3,35.9,53.1,88.5,0.8,0.6,0.8,29.7,12.8,88.9,71,35840,8.1,39.626992,-106.695169,0.18905736
8039,92.6,2.82,5.6,45.4,50.5,94.7,0.7,0.4,0.8,6.2,1.1,96.5,70.4,38284,5.1,39.310582,-104.117729,0
8041,90.6,2.6,7.4,33.8,50.3,80.2,6.1,0.6,2.7,16.2,3.9,94,73.4,30323,11.3,38.827383,-104.527472,1.459775005
8043,90.3,2.22,8,44.3,58.4,89.7,5,1.1,0.8,12.9,3.9,88.7,49.5,19534,16.6,38.45517,-105.424958,0.170812427
8045,76.5,2.72,6.2,36.1,51.1,86.7,0.8,1,0.7,27.9,8.6,87,58.3,33273,11.1,39.599352,-107.90978,0.139142534
8047,89.4,2.23,3.9,44.8,52.9,91,0.3,1.1,0.2,9.4,1.8,97.9,73.6,36697,7.1,39.861156,-105.528878,0
8049,82.4,2.45,5.8,43,53.5,92.3,0.8,0,1.7,7.9,2.8,95.7,70,32018,10.6,40.123205,-106.095935,0.069013112
8051,86.8,2.28,7.1,34.4,54.2,95.7,0.6,0.7,0.7,8.9,2.9,95.3,77.2,23440,15.4,38.67264,-107.066506,0.062936623
8053,88.1,2.12,5.1,56.4,47.5,95.9,0,2,0,3,0,94.8,72,28798,11.2,37.821165,-107.338261,1.168224299
8055,86.6,2.02,12.6,54.5,50.3,93.8,0.4,2,0.2,34.4,1.7,91.3,63.9,21987,17.1,37.687815,-104.959928,0.153350713
8057,87.8,2.1,1.8,51.2,48.5,92,0.1,0.5,0,17.3,6,87.7,50.5,27614,13.8,40.663432,-106.329248,0
8059,92,2.44,5.2,40.5,49.7,90.8,1.2,0.9,2.7,15,3.3,94.1,73.2,36250,8.1,39.579511,-105.245462,0.635278538
8061,88.6,2.47,4.1,40.7,47.7,95.6,0.5,0.2,0.1,6.6,0.9,92.9,57.7,21192,10.7,38.387663,-102.756849,0
8063,84.3,2.45,5,39.2,57.3,92.2,3.7,0.3,0.2,19.4,8,83.6,45.5,22168,14.2,39.30534,-102.603023,0
8065,83.4,2.32,6,39.4,55.5,86.4,0.1,0.2,0.5,34.5,8.3,92.8,59.2,30795,11.5,39.205341,-106.350079,0.135116876
8067,87.1,2.41,5.1,39,50.5,88.7,0.4,5.8,0.6,12.4,1.2,94.8,75.5,30631,10.7,37.287367,-107.839718,0.648220173
8069,91.5,2.49,6,35.6,49.8,91,0.9,0.5,2,11,2.2,95.7,76.3,28237,13.2,40.658093,-105.486764,0.851710185
8071,89,2.22,7.8,45.7,51.6,84.3,0.9,3.4,0.8,42.3,3.3,85.7,56.1,22150,14.3,37.318831,-104.04411,0.06982265
8073,93.5,2.34,4.2,37.5,62.7,87.2,8.5,1.5,0.2,21.3,6.4,85.2,35.5,13125,17,38.99374,-103.507555,0.181323663
8075,87,2.58,6.9,37.1,54.8,92,2.2,1.9,1,15.3,3.4,89.3,55.1,22232,16.3,40.728091,-103.090464,0.731863507
8077,87.3,2.43,8.7,38.8,49.5,93.7,0.7,0.8,0.6,14,2.1,89.9,60.6,25567,16.3,39.019421,-108.461893,0.45219551
8079,92.4,1.88,2.1,61.2,52.2,86.6,0.6,0.8,0,14.5,0.3,96.6,75.6,27143,8.2,37.549067,-107.003236,0
8081,85.9,2.62,4.5,37.7,51.9,94.7,0.8,0.5,0.8,14.6,3.5,91,51.1,26423,11.1,40.616358,-108.211099,0.076722418
8083,80.6,2.5,6.5,43.4,49.4,83,0.4,11.6,0.2,12.1,2.2,90.1,60.6,23536,18.7,37.338025,-108.595786,0.115357994
8085,85.1,2.43,8.6,44.6,49.3,92.8,0.6,1,0.8,20.2,6.1,88.8,56.7,23729,18,38.407507,-108.266282,0.293642637
8087,90.6,2.66,5.5,36.6,49.7,90.7,3.1,0.5,0.5,35.2,12.5,81,49.2,25542,10.7,40.263167,-103.812278,0.106052036
8089,87.4,2.41,10.1,40.3,49.2,90.5,0.5,1.6,1,41.3,4.7,85.7,57.3,19406,23.1,37.88417,-103.72126,0
8091,87.6,2.15,6.4,53.3,47.6,97.9,0,0.3,0.6,6.4,0.8,97.8,79.6,32479,9.2,38.154731,-107.78848,0.215007525
8093,88.4,2.21,4.3,50,52.6,95.3,0.1,0.7,1.1,5.6,0.6,96.2,70.2,33036,6.3,39.118914,-105.717648,0.060827251
8095,86.9,2.47,2.7,41,51.9,95.3,0.2,0.9,0.7,17.7,7.1,89.1,56.7,26831,11.9,40.594712,-102.345105,0
8097,86.3,2.29,5.5,43.2,52.5,92.3,1.4,0.2,1.2,9.8,4.6,95.4,81.6,38363,8.6,39.217332,-106.915783,0.513025138
8099,87.3,2.4,10.6,37.5,50.2,95.2,0.6,0.7,0.8,36.7,7.2,82.7,55.1,21067,20.6,37.958181,-102.392161,0
8101,90.6,2.51,9.7,38.8,49.2,78.1,2.2,3.2,0.8,42.5,3.5,88.2,58.9,22625,20.2,38.170658,-104.489892,0.616682495
8103,89.6,2.59,4.3,35.7,51.1,96.6,0.3,0.5,0.1,10.3,1.6,91.8,58.2,28767,12.4,39.972622,-108.200716,0.150195254
8105,85.9,2.49,9.4,40.8,49.3,91.2,0.8,2,0.4,44.3,8.1,83.3,55.9,21032,19.2,37.485853,-106.453128,0.344145229
8107,88.5,2.5,4.1,40,52,94.8,0.7,0.4,1.1,6.9,3.9,96.6,75,31527,10.2,40.483664,-106.987702,0.625521268
8109,75.2,2.46,7.7,47.5,49.1,90.2,0,1,1.3,38.1,11.4,80.8,54.5,18612,22.6,38.031651,-106.234666,0
8111,81.9,1.94,10.3,49,52.7,96.7,0,0.5,0,23.6,3.4,95.5,62.9,26632,3.8,37.781074,-107.670257,0
8113,87.6,2.37,4.3,41.4,53,95.6,0.2,0.5,1.1,9.7,3,93.2,78.4,31376,11.9,38.009374,-108.427326,0.643749195
8115,88,2.3,8.4,49.5,47.4,91.6,1.1,0.5,1.5,13.9,3.5,91.2,57.4,22668,14.7,40.871568,-102.355358,0
8117,80.5,2.97,4.3,38.2,55.2,88.2,1,0.1,0.8,14.2,7.7,94.7,77.7,32046,12.1,39.621023,-106.137555,0.580819297
8119,91.4,2.39,7.2,49.5,51.1,94.7,0.9,0.2,0.9,6.1,0.6,94.4,69,32025,7.5,38.870023,-105.187339,0.127811861
8121,92.1,2.27,3.9,42.8,51.5,96.2,0.9,0.5,0.4,9.2,1.5,91.2,57.1,25244,11.7,39.96579,-103.209744,0.207727462
8123,89,2.81,6,34,50.3,87.5,1.1,0.8,1.3,28.8,7.1,87,60,30572,12.6,40.555961,-104.383666,0.305683923
8125,84.9,2.5,2.2,37.2,48.9,94.8,1,0.3,0,21.6,8.7,87.1,54,25876,14.6,40.000631,-102.422649,0.197044335
9001,89.9,2.75,8.2,39.9,48.7,73.8,11.4,0.3,5.1,18.6,12,89.9,67.5,36597,8.8,41.227413,-73.367061,0.723223218
9003,94.1,2.5,8.2,40.2,48.5,72.4,13.4,0.3,4.9,16.9,9,89.3,62.1,34353,11.6,41.806053,-72.732916,1.019315641
9005,94,2.45,6.7,46.4,49.4,93.2,1.7,0.2,1.9,5.4,3.4,91.7,62.2,35536,6.9,41.791883,-73.235404,0.318676036
9007,95,2.39,5.3,44.7,48.9,88.9,5,0.1,2.9,5.6,3.4,93.8,66.6,40056,7,41.433003,-72.52278,1.307483672
9009,92.9,2.55,8.5,39.8,48.2,74.9,12.9,0.2,3.9,16.8,7.5,89.5,59.2,31904,12.8,41.349717,-72.900204,1.251054161
9011,94.6,2.44,7.7,40.9,50.1,81.4,5.7,0.6,4.1,9.8,5,91.5,60.7,32107,9.9,41.472652,-72.108634,0.580811887
9013,96,2.48,6.3,37.8,50,89.1,3,0,4.2,5,2.4,93.8,66.7,33159,6.8,41.858081,-72.340978,0.375768843
9015,93.7,2.52,8.4,40.7,49.6,89.8,2.3,0.6,1.3,10.9,5.5,88.1,54.8,28790,11.2,41.824999,-71.990702,0.25623943
10001,92.2,2.68,8,37.2,48.2,67,24.6,0.7,2,6.6,3.3,86.9,53.3,27427,13.2,39.097088,-75.502982,0.67065561
10003,93.1,2.64,6.9,37.6,48.4,65.1,24.4,0.2,5.2,9.4,4.9,90.5,61.6,32291,11.4,39.575915,-75.644132,1.255441606
10005,91.4,2.5,7.1,47.6,48.5,81.8,12.5,0.5,1.1,9.2,4.6,86.2,51.5,27979,12.9,38.673227,-75.337024,0.47816536
11001,94.8,2.24,8.7,33.8,47.4,40.4,48.3,0.3,3.6,10.5,5.7,90,72,41160,17.9,38.904103,-77.017229,2.462788824
12001,87.7,2.49,7,31,48.3,69.6,19.9,0.3,5.8,9,3.6,92.5,70.6,23183,24.2,29.67574,-82.357221,2.642440399
12003,87.5,2.99,6.8,36.5,52.3,83.6,13.9,0.3,0.7,2.3,1,82,40.5,25344,18.5,30.324442,-82.302284,0.659050967
12005,83.9,2.59,7.5,39.7,49.7,82.1,10.8,0.7,2.3,5.7,2.6,88.7,58.1,24509,15.6,30.238263,-85.63151,0.639153178
12007,84.2,2.71,10.6,41,55.3,78.1,19.4,0.1,0.6,3.8,0.8,76.8,42,24978,19.3,29.952386,-82.166599,0.260039377
12009,86.8,2.47,9.3,47,48.9,83.1,10.2,0.3,2.4,9.3,3.4,91.2,62.3,25488,14,28.298304,-80.700331,0.884635347
12011,82,2.74,8.7,40,48.6,61.9,28.2,0.2,3.5,27.6,15.5,88.3,61,26904,14.4,26.193535,-80.476683,1.054845529
12013,80.8,2.75,10.1,40.6,54.5,80.5,13.3,0.9,0.6,5.6,3.5,76.9,37,21233,13.1,30.388801,-85.197915,0.068728522
12015,86,2.27,10.1,57.7,48.7,90.1,5.7,0.2,1.2,6.6,3.4,89.4,55.2,23531,12.4,26.868933,-81.941077,0.430317964
12017,88,2.25,11.6,55.7,48.3,93.3,3,0.3,1.6,5.1,1.9,86.6,49.1,21233,17.7,28.84364,-82.52481,0.270553139
12019,88.1,2.82,8.9,39.4,49.2,81.7,9.9,0.2,3,9,3.4,90.8,60.1,29234,10.2,29.986584,-81.865036,0.334421451
12021,81.4,2.58,6.4,49.2,49.1,87.9,7,0.3,1.3,26.6,14.5,85.7,59.5,27370,13.2,26.118786,-81.400955,0.646113555
12023,85.5,2.65,11.7,40.7,51.8,77.3,17.8,0.2,0.9,5.6,1.7,86.2,50.1,22678,19.4,30.221333,-82.623168,0.586527464
12027,75.6,2.75,8.3,40.2,56.7,82.7,13.1,0.3,0.2,30.7,18,70.6,29.9,19999,29.9,27.190581,-81.806253,0.227699664
12029,82.3,2.34,5.3,46.3,54.6,87.6,7.6,0.4,0.4,3.8,1.1,77.7,34.5,18475,21.5,29.580899,-83.195666,0
12031,86.2,2.58,8.6,36,48.4,61.2,29.4,0.2,4.4,8.6,5.1,88.9,60.9,27114,16.6,30.335245,-81.648113,0.623827548
12033,87.2,2.5,8.3,37.1,49.7,68.6,21.7,0.4,2.9,5.4,2.2,89.9,61.7,24332,14.7,30.611638,-87.3389,0.940001421
12035,85.5,2.68,7.6,50.1,48,81.8,10.9,0.1,2.4,9.8,6.5,91,57.6,24087,13.2,29.474912,-81.286305,0.398379277
12037,80.9,2.33,9.2,43.8,57,82.2,14.4,0.6,0.3,5.1,2.7,79.7,43.9,23345,20.7,29.810176,-84.799174,0.085433575
12039,84.2,2.5,9.6,40.3,47.4,40.9,55.7,0.1,0.5,10,4.6,78.8,43.2,23130,25.6,30.578687,-84.612607,0.671678981
12041,80.9,2.52,9.7,42.3,52.6,91.9,6.2,0.2,0.1,5.3,1.6,82.6,43.3,21598,23.8,29.723456,-82.795801,0.058709564
12043,76.6,2.99,13.3,45.1,54.2,80,12.6,4,0.6,21,9.4,74.4,30.4,19366,20.7,26.95481,-81.19082,0.074515648
12045,84.6,2.53,9.2,44.5,58.2,78.2,18.6,0.4,0.6,4.8,1.2,82.5,46.8,21577,15.3,29.907257,-85.256537,0.126175005
12047,86.9,2.32,14,40.9,58.3,60,34.3,0.8,0.4,9,3.2,75,36.5,19938,27,30.491226,-82.951069,0
12049,79.2,3.32,11.3,34.3,53.9,82.3,8,0.2,0.6,43,19.2,68.9,28.5,20532,26.4,27.492846,-81.82158,0.073254707
12051,70.2,3.07,10.1,33.8,53,76.2,11.9,2.2,0.9,51.1,23.5,62.9,31.2,19000,26.3,26.539967,-81.152114,0.156347717
12053,86.1,2.46,11.2,48.9,48.1,89.6,5.3,0.2,1.1,11.6,3.7,87,50.4,22162,15.6,28.573043,-82.466227,0.243216797
12055,84.8,2.4,12.3,52.6,48.6,82.5,10,0.2,1.5,18.5,8.1,83.2,46.3,19596,19.4,27.342627,-81.340921,0.242762639
12057,84.9,2.63,7.9,36.6,48.7,71.1,16.6,0.3,3.8,26.6,10.1,87.8,60.6,27061,16.4,27.906607,-82.349719,0.804196941
12059,82.3,2.6,13.1,42.3,53.5,88.5,8,0.6,0.3,1.6,0.7,78.2,40.6,19836,26,30.866222,-85.812959,0.051101232
12061,84.4,2.49,10.3,51.4,48,85.7,9.1,0.2,1.2,11.8,5.1,87.5,57.4,23882,14.1,27.700528,-80.574789,0.811878191
12063,87.5,2.44,12.3,41.3,55.4,69.3,26.7,0.6,0.7,4.6,2.3,78.4,42.9,20207,22.9,30.789249,-85.208814,0.123150182
12065,90,2.08,8.4,45.5,53.1,61,36,0.2,0,4,1.5,79.8,47.2,25852,15.8,30.424558,-83.890859,0
12067,77.2,3.04,15,38.4,57.4,79.6,17,0.1,0.1,12.9,7.7,74.7,37.4,21140,18,29.990066,-83.17851,0
12069,86.7,2.57,8.2,46.7,48.4,83.5,9.9,0.4,1.8,13.8,4.2,87.8,54.3,23850,13.5,28.764113,-81.712282,0.617155668
12071,83.1,2.6,8.5,47.3,49,84.9,8.6,0.2,1.6,19.6,9.3,86.9,56.2,25469,15.5,26.559035,-81.891994,0.468449418
12073,89.8,2.44,9.6,30.3,47.6,62.1,31.2,0.2,3.3,6.1,2.6,92.6,74,25674,21.3,30.45931,-84.2778,0.698765397
12075,81.8,2.55,9.9,46.6,49.2,87.7,9,0.4,0.4,7.9,2.8,81.9,40.6,19974,22.2,29.284457,-82.783462,0.075553429
12077,79.3,2.87,9.1,36.9,63.1,77.2,18.3,0.3,0.7,6.2,3.5,79.2,32.7,22541,16.9,30.259849,-84.86858,0
12079,83,2.47,12.4,41.6,52.5,57.9,38.7,0.5,0.2,4.8,2.2,82.7,44.1,19095,28.5,30.447233,-83.470416,0.161637931
12081,85,2.57,7.5,47.1,48.3,85.6,8.9,0.3,1.9,15.7,6.6,88.5,57.6,26151,14.3,27.481682,-82.368767,0.299934071
12083,84.8,2.5,10.1,48.5,48.1,81.8,12.7,0.3,1.5,11.9,3.3,86.4,49.2,21813,18.2,29.202805,-82.0431,0.417228603
12085,86.3,2.38,8.4,51.1,49.4,87.1,5.6,0.4,1.2,12.9,6.4,90,63.9,26767,11.8,27.083604,-80.398201,1.211000573
12086,76.9,3.07,8.5,39.3,48.5,75.6,18.4,0.1,1.6,66.4,34.7,80.7,52.3,21525,19.9,25.61058,-80.499137,2.392642596
12087,79,2.53,4.9,46.7,53,88.9,7.1,0.2,1.1,22.5,9.3,91,62.2,29678,13,24.535414,-82.00692,0.505508749
12089,86.7,2.62,7.6,44.6,49.4,90.4,6.4,0.4,0.9,3.8,1.2,91,56.1,27905,12.7,30.605926,-81.764929,0.297977639
12091,86.6,2.5,6.5,36.8,50.7,78.9,9.6,0.6,2.9,8.3,3.3,91.2,65.7,28530,12,30.665851,-86.594187,0.740559148
12093,79.6,2.82,11.2,40.2,54,86.9,8.8,0.9,1,25.1,12.1,71.9,34,20068,25.3,27.385592,-80.887388,0.152207002
