county,Latitude,Longitude,% Insured,Population,Avg. Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-Race,% Hispanic/Latino,% Education < HS,% HS Grad or Higher,% Some College or Higher,Median Income,% Poverty,MH Provider Count, MH Providers per 1000 Pop.
20013,39.8550021,-95.52868294,89.4,9810,2.41,3.9,42.9,48.2,85.7,1.5,8.3,0.7,0.1,0.2,3.4,3.9,7.1,39.4,53.6,23970,14.5,9,0.917431193
20015,37.75178207,-96.96200937,90.8,66264,2.62,5.3,38,50.2,93.7,2.2,0.9,0.8,0,0.3,2,4.4,7.2,26.6,66.2,29791,9.7,26,0.392369914
20017,,,93.6,2694,2.39,4.1,46.2,50.4,95.7,1.2,1.6,0,0,0.2,1.3,4,9.6,29.6,60.8,26882,12.5,0,0
20019,,,87.5,3470,2.31,6.2,49,50.6,87.7,0.3,6.8,0,0,0,5.3,1.7,12,38.4,49.6,22128,14.8,0,0
20021,37.08884214,-94.73696009,85.7,20737,2.61,6.5,41.7,49.1,90.4,0.6,3.2,0.3,0,0.4,5.1,2.3,12.8,34.2,53,23369,16.2,16,0.771567729
20023,,,92.2,2679,2.11,1.7,48.5,50.1,93.4,0,0,1.5,0,3.8,1.3,6.3,5.5,31.8,62.8,26943,8.9,0,0
20025,,,89.1,2131,2.29,1.9,44.5,50.6,91.6,0.9,1.8,0.8,0.4,2,2.5,11.9,9.6,26.3,64.2,29417,13.6,0,0
20027,,,93.5,8346,2.44,3.1,42,49,96.4,0.7,0.6,0.6,0,0.1,1.7,2.4,6.2,31,62.8,25992,9.7,0,0
20029,39.55444988,-97.64580889,89,9302,2.27,5.9,41.5,49.8,94.9,0.8,0.3,0.7,0,1.6,1.7,3.2,8,32.4,59.7,23700,12.9,3,0.322511288
20031,,,90.4,8433,2.32,4.8,44.4,50,95.8,0.9,0.8,0.7,0.2,0.2,1.5,2.5,7.3,37.3,55.4,27476,10.7,0,0
20033,,,86.7,1898,2.39,4.7,47,48.1,97,0,0,0.7,0,1.8,0.5,6.3,6.6,34.1,59.3,23561,8.6,0,0
20035,37.15346292,-97.03044283,88.6,35977,2.45,6.2,38,50.3,87.7,3.2,2.2,1.6,0,1.8,3.5,10.3,10.9,30.4,58.7,22849,16.4,6,0.166773216
20037,37.4050808,-94.70775496,87.1,39281,2.5,5.8,32.5,49.8,92,2.3,0.5,1.7,0,0.5,2.9,5.1,9.9,28.8,61.3,20365,21.8,30,0.763728011
20039,,,88.8,2886,1.97,2.8,52.1,49.6,96.2,0.4,0.7,0,0,0.4,2.4,2.8,8.1,35.7,56.2,23594,13.3,0,0
20041,,,92.6,19384,2.41,5.6,41.7,50.1,94.6,0.9,0.9,0.3,0,0.8,2.5,4.4,10.8,36,53.2,25649,11.2,0,0
20043,,,87.3,7793,2.33,5.1,39.6,50.5,92.1,3.8,1.1,0.2,0,0.2,2.6,2.7,9.3,39.2,51.5,26263,12.2,0,0
20045,38.963591,-95.25537058,89.6,116352,2.43,5.3,29.1,49.8,83.8,3.9,2.2,4.6,0,1,4.5,5.8,5,19.4,75.7,24051,19.2,118,1.014163916
20047,37.921627,-99.41121,87.4,2975,2.29,1.6,45.4,51.7,94.5,1.3,0.1,0.3,0,2.8,1,19.9,16.8,29.1,54.1,30097,11.1,1,0.336134454
20049,,,88.4,2635,2.08,5.8,50.8,49.9,94.4,0.1,2,0.5,0,0.5,2.5,4,9.6,36.4,53.9,21425,17.4,0,0
20051,38.87183212,-99.3261133,91.7,29032,2.38,3.4,32,50,95.1,1.1,0.1,1.4,0,0.2,2,5.5,6.7,26.4,67,24942,14.4,29,0.998897768
20053,,,94,6375,2.17,3.4,43.8,56.8,89.5,4.5,0.8,0.4,0,2.1,2.6,6,9.3,33.2,57.6,24983,8.5,0,0
20055,37.97014917,-100.854349,86.3,36983,2.88,4.8,30.5,50.9,75.9,2.4,0.9,4.1,0,13.3,3.4,48.4,27.9,23.1,49.1,26629,15.9,7,0.189276154
20057,37.769417,-100.01637,83.4,34492,3.01,7.2,31.1,51.7,89,2.3,0.4,1.3,0,4.8,2.2,53.1,28.8,24.1,47.1,26242,17.4,1,0.02899223
20059,38.58376336,-95.27514459,91.8,25663,2.56,6,39.3,48.8,92.8,1.6,0.4,0.1,0,2.3,2.8,4,8.1,36.1,55.8,27211,13.5,10,0.389666056
20061,39.03277359,-96.83715206,89.3,36818,2.82,9.2,26.2,52.9,70,16.9,1,3.1,0.7,1.4,6.9,15,8.7,28.9,62.4,26188,12.4,21,0.570373187
20063,,,88.6,2682,2.21,1.8,47.7,50.5,96.1,1,0.4,0.8,0,0.2,1.6,3.4,8.1,36.5,55.4,25347,9.2,0,0
20065,,,91.8,2577,2.05,1.6,50.3,49.6,91.9,3,0.2,1.5,0,0,3.4,3.1,6.2,35.5,58.2,23580,10.3,0,0
20067,,,79.4,7748,2.86,5,32.6,52,80.1,0,0.3,0,0,17.7,1.9,46.2,29.7,30.2,40.2,28564,11.3,0,0
20069,,,88.6,6037,2.8,3,35.8,49.7,98.4,0.6,0,0,0.3,0.4,0.3,14.7,24.2,25.9,49.9,30560,8.3,0,0
20071,,,92.4,1235,2.52,1.2,49,48.7,89.9,0.6,0.5,0.2,0,7,1.9,20.8,11.7,31.2,57.1,25725,7.1,0,0
20073,,,87.8,6304,2.24,4.1,48.6,49.2,95.1,0.2,0.2,0,0,1.1,3.4,3.8,9.8,36.3,53.8,22950,14.4,0,0
20075,,,74.8,2567,2.84,1.8,32.8,53.3,87,2.4,0.1,0,0,9.2,1.3,35.9,18.8,36.8,44.3,26458,11,0,0
20077,,,87.7,5798,2.36,4.4,43.2,50.7,96.5,0.1,2.2,0,0,0.2,0.9,6.3,10.6,37,52.4,26058,13.7,0,0
20079,38.04070714,-97.35476552,91.2,34814,2.49,3.7,38.7,48.9,93.5,1.8,0.6,0.7,0.1,1.1,2.3,11.4,9.3,27.8,62.8,26342,12.5,50,1.436203826
20081,,,81.6,4087,3.05,3.9,36.2,50.6,87.7,0,2.7,0.2,0,8.6,0.7,28.9,29,19,51.9,26289,12.9,0,0
20083,,,91.3,1919,2.32,1.4,48.9,50.4,96.9,0,0.2,1.7,0,0,1.3,7,6.6,26,67.4,29301,5.7,0,0
20085,39.400415,-95.75566,94.1,13365,2.54,5.2,41.3,49.9,86.9,0.6,7,0.6,0.3,0.1,4.6,4.2,5.3,39.6,55,28620,8.2,2,0.149644594
20087,39.34663,-95.45724,90.2,18880,2.46,7.1,43.7,50.8,95.7,0.6,0.7,0,0,0.1,2.9,2.4,7.7,39.7,52.5,30514,9.1,1,0.052966102
20089,,,92.2,3003,2.13,2.2,51.2,50,97,0.1,0.2,0.5,0.1,0.7,1.4,2.4,5.6,43.2,51.3,21272,15.3,0,0
20091,38.94773472,-94.68761072,93.3,572428,2.56,4.1,37.1,48.9,86.8,4.5,0.3,4.6,0,0.9,3,7.3,4.2,14.9,80.9,39073,6,403,0.704018671
20093,,,88.7,3943,2.91,2.3,35.1,52.3,81.7,0.9,0.6,0.4,0,12.9,3.4,30.5,22.5,27.3,50.3,25213,12.6,0,0
20095,37.64680887,-98.12341223,91.8,7697,2.52,5.5,45.4,50.7,97,0.4,0.6,0,0,0.3,1.6,3.1,8.3,33.6,58.1,28346,8.8,1,0.129920748
20097,37.60156017,-99.28477274,91.1,2520,2.3,3.9,40.8,49,94.6,1.4,0.2,1.4,0,0.8,1.7,6,8.3,27.8,63.9,24130,10.9,7,2.777777778
20099,37.33887615,-95.26502462,87.9,20833,2.42,5.3,40.9,49.4,88.5,3.3,1,0.3,0,0.8,6.1,4.3,12.5,32.6,54.9,22796,18.2,6,0.288004608
20101,,,91.1,1687,2.07,3.6,43,49.1,98.8,0.5,0.4,0,0,0,0.3,5.3,6.9,30.4,62.7,29911,8.9,0,0
20103,39.2894717,-94.91773763,93.5,78785,2.68,5,37.3,53.6,83.2,8.7,0.7,1.5,0.2,1.7,3.9,6.7,8.5,29.5,62,30657,9.9,87,1.104271118
20105,,,88.5,3134,2.38,6.6,46.1,50.2,97.6,1,0.6,0.2,0,0,0.6,2.7,5.5,32.7,61.8,25696,10.8,0,0
20107,38.20084211,-94.69188679,91.2,9524,2.23,6.6,43.4,49.3,96.2,0.7,0.9,0.3,0,0.1,1.8,2.4,11,37.7,51.3,26766,15,2,0.2099958
20109,,,93.9,2800,2.36,3.6,41.3,49.4,95.4,0,0.4,0.1,0,0.6,3.4,5,6.9,31.8,61.4,26338,9.6,0,0
20111,38.4103272,-96.1965534,86.3,33401,2.42,6.6,32.8,48.7,88.4,2.5,0.5,2,0,2.5,4.1,20.6,11.1,33,55.9,22796,20.9,37,1.107751265
20113,38.37979951,-97.67216814,94,29164,2.34,2.4,41.8,49.6,94.7,1,0.5,0.6,0.1,1.1,1.9,3.9,9,28.9,62.2,28347,6.6,5,0.171444246
20115,38.34791382,-97.10720216,92.3,12213,2.38,4.7,45.1,49.8,95.5,0.7,0.7,0.2,0,0.1,2.7,3.1,10,35.6,54.4,23049,10.9,2,0.163759928
20117,39.844257,-96.654205,92.2,9963,2.26,3.3,45.2,49.9,96.7,0.4,0.2,0.4,0.2,0.5,1.5,2.3,6.1,42.4,51.5,26188,9.5,2,0.200742748
20119,,,89,4310,2.51,2.4,39.6,50.5,88.9,0.9,0,0.9,0.1,7.6,1.7,15.2,14.5,30.6,55,26660,14.1,0,0
20121,38.5317456,-94.91654292,93.1,32787,2.54,4.3,40.8,49.3,95.7,1.4,0.6,0.4,0,0.1,1.8,2.9,5.3,32.2,62.5,31585,9.6,15,0.457498399
20123,,,93.4,6299,2.23,2.8,43.8,51.3,97.7,0.3,0.3,1,0,0.1,0.6,2,4.6,30.9,64.5,25975,11.6,0,0
20125,37.19952783,-95.74152706,87.7,33765,2.41,7.4,40,49.4,85.5,5.2,3.2,1,0.1,0.5,4.5,6.1,11,30.4,58.6,22582,19,25,0.740411669
20127,,,90.7,5694,2.41,2.7,47.7,49.8,95.9,0.1,0.1,0.5,0,0.8,2.6,4.3,12.2,36.5,51.3,25953,8.8,0,0
20129,37.00186,-101.90583,89.1,3033,2.54,7.9,41,52.6,85.7,0.6,0.2,0.1,0,7.8,5.6,21.4,12.4,37.1,50.4,24139,10.1,2,0.659413122
20131,39.83420927,-96.05742778,94.4,10177,2.38,1.8,41.2,50,97.2,0.6,0.5,0.3,0,0.1,1.3,1.6,8.5,42.4,49.1,26609,10.9,1,0.098260784
20133,37.6743439,-95.46165586,89.9,16358,2.48,3.4,39.9,48.7,95.1,0.9,0.3,0.1,0,0.4,3.1,5,8.6,31.4,60,25092,19.7,4,0.244528671
20135,,,93.1,3047,2.26,3.3,46.8,51.3,98.1,0.5,0.2,0.2,0,0.1,1,10.4,8.5,34.3,57.1,26392,11.3,0,0
20137,,,94.3,5558,2.35,1.7,43.7,57.6,91.8,2.7,0.6,0.3,0.2,0.9,3.5,5,13.4,32.9,53.7,25213,8.9,0,0
20139,38.626022,-95.823326,90.4,16001,2.45,7.9,42.7,50.1,96.1,0.3,0.5,0.3,0,0.2,2.6,2.8,9,39.4,51.7,27028,11.6,1,0.062496094
20141,39.37716316,-98.73595237,89,3746,2.13,3.8,48.3,49.9,97.1,0.8,0.5,0.8,0,0.1,0.7,1.8,8.7,35.3,56,25206,17.4,1,0.266951415
20143,,,92.2,6004,2.42,4.2,42.2,52.5,96.7,0.1,0.3,0.2,0,0.3,2.5,2.7,5.9,35.5,58.7,28125,8.5,0,0
20145,38.18419661,-99.12106823,92.1,6840,2.22,1.2,43.7,56.9,90.4,4.7,0.2,0,0,1.4,3.4,7.5,10.7,27.4,61.9,26620,7.3,43,6.286549708
20147,39.755703,-99.3189,94.1,5484,2.29,3,44.9,48.7,96.5,0.3,0.2,0.3,0,0.2,2.5,3,6.4,35.7,58,26475,9.4,1,0.182348651
20149,39.2055663,-96.298017,92.7,22920,2.7,4.3,34.8,49.4,94,1.3,0.8,0.8,0,0.9,2.2,5.2,4.6,30.1,65.3,31105,9,1,0.043630017
20151,37.64219213,-98.73913196,89.8,9729,2.47,5.3,38.8,49.9,94.7,0.4,1.4,0.3,0,0.5,2.6,6.8,9.4,27,63.5,24984,13.1,3,0.30835646
20153,,,94,2557,2.14,2.4,50.3,50.6,96.4,0.2,1.5,0.1,0,0.8,1,5.3,6.3,30.9,62.9,24955,8.1,0,0
20155,38.07346244,-97.90359468,89.2,63803,2.44,5.2,40.1,50.4,92,3,0.6,0.6,0.1,1,2.7,8.9,12.5,29.9,57.7,24909,14.3,19,0.29779164
20157,,,93,4768,2.09,3.6,50.9,49,97.3,0.1,0.1,0.7,0,0,1.7,1.5,5.9,33.1,61,25126,11.4,0,0
20159,,,87.7,9949,2.35,5.4,37.7,50.5,91,2,0.2,0.6,0.1,3.7,2.3,11.1,11.3,29.1,59.6,24469,15.2,0,0
20161,39.16434642,-96.62901634,93.7,75026,2.48,5.7,24.9,53.1,82.8,6.5,0.4,4.9,0.3,1.1,4.1,7.8,4.4,17.1,78.4,22286,21.7,55,0.733079199
20163,,,90.8,5160,2.27,4.1,43.7,48.4,96.9,0.5,0.2,0.7,0,0.3,1.5,2.4,8.7,33.3,58,25023,13.5,0,0
20165,,,91.9,3144,2.16,5.2,48.3,49.5,97.6,0,0.4,0.3,0,0.1,1.6,3.1,8.6,29.9,61.4,24381,7.5,0,0
20167,,,91.2,6988,2.15,6.5,47.4,50.2,95.5,1.1,0.4,0,0.7,0,2.2,2.8,9.7,31.2,59.1,23251,13,0,0
20169,38.83071705,-97.60698043,88,55547,2.41,4.5,37.6,49.4,87.5,3.3,0.4,2.4,0,3.3,3.2,10.7,10.1,33.4,56.5,26491,14.8,39,0.702108125
20171,38.51752177,-100.9055816,95.9,4958,2.28,4.8,41.5,48.1,94.9,0,0.8,0.6,0,2.6,1.1,15,13.7,32.3,54,37568,5.1,1,0.201694232
20173,37.70292759,-97.2884958,87.5,508221,2.59,6,34.8,49.4,79.8,9.1,1,4.3,0,2.1,3.7,13.9,11,26.6,62.4,27973,15,343,0.674903241
20175,37.04991733,-100.9248015,80.8,23185,3.08,8.5,29.2,51,59.8,4.3,0.8,2.9,0,29.4,2.8,59,34.7,25.3,40.1,25153,18.9,6,0.258788009
20177,39.04039905,-95.71945056,90.1,178567,2.45,6,38.8,48.4,82.8,7.6,0.9,1.2,0.1,2.4,5.1,11.7,8.9,30.9,60.2,28722,14.5,198,1.108827499
20179,,,89.8,2522,2.17,1.4,46.5,51.7,98.1,0.2,1.4,0,0,0.2,0.2,4,8.6,31.7,59.7,29517,6.1,0,0
20181,39.35144729,-101.7116997,93.1,6038,2.11,3.7,38.1,50.5,92.8,1.1,0.4,0.7,0,4,1,11.9,8.6,30.5,61,25790,17,1,0.165617754
20183,,,93.3,3701,2.14,3.6,51.2,49.2,98.9,0.2,0,0.2,0,0.1,0.6,1.9,8.4,34.4,57.1,23942,13.9,0,0
20185,37.98577076,-98.58102282,88.9,4284,2.35,3.5,43,50.7,95.4,0.8,0.3,0.4,0,1.6,1.5,13.3,12.1,28.9,59,25785,15.8,1,0.233426704
20187,,,86,2115,2.57,1.1,39.2,47,81.3,0.9,0.3,0.3,0,9.6,7.7,32.9,18.9,26,55,26136,7.3,0,0
20189,,,83.7,5738,2.96,3.7,34.9,50.6,86.2,0.1,0.8,0.2,0.1,10.8,1.8,34.7,16.7,32.6,50.7,26995,18,0,0
20191,37.29379391,-97.37197533,90.2,23509,2.53,6,40.5,49.5,94.4,1,1.2,0.3,0,0.7,2.4,5.2,8.7,34.8,56.5,26844,12.5,10,0.425369008
20193,39.39802038,-101.0486083,93,7909,2.34,1.9,36.2,49.3,94,1.3,0.9,0.3,0.2,1.7,1.6,5.2,4.7,29.4,65.9,26202,10,2,0.25287647
20195,,,92.6,2927,2.13,1.4,50.4,48.9,96.9,0.1,1.4,0.5,0,0,1.2,0.8,5.8,32.4,61.9,30255,4.3,0,0
20197,,,92,6960,2.54,4.7,43.1,50.4,96,0.3,0.4,0.2,0,0.3,2.8,3.4,5.6,36.3,58,30203,6.7,0,0
20199,,,92.4,1584,2.67,6.6,42.5,50.4,97,0,0.4,0.1,0,1.8,0.8,4.8,10.2,31.6,58.3,26759,10.2,0,0
20201,,,93,5613,2.26,2.9,46.3,51,96.7,0.5,0.3,0.2,0,0.8,1.6,3.3,8.8,36,55.3,26132,10.5,0,0
20203,,,92.2,2168,2.55,2.6,40.5,49,93.8,0.4,1,0,0,3.8,1,33.1,19.1,27.3,53.5,26712,6,0,0
20205,,,85.2,8956,2.27,5.7,44,48.8,94.8,0.5,0.7,0.6,0,0.3,3.1,2.8,13,36.3,50.7,22163,16.7,0,0
20207,37.91408295,-95.74697585,84.7,3186,2.08,5.7,47.5,50.3,94.1,0.6,0.4,0.3,0,0.3,4.3,2.7,10.2,38.3,51.5,21367,23.2,2,0.62774639
20209,39.07135119,-94.63827466,79,161777,2.72,9.3,33.5,49.3,61.4,23.8,0.7,3.6,0.2,6.6,3.7,27.6,21.9,32.8,45.3,23203,22.7,147,0.908658215
21001,37.09863412,-85.30813487,87.9,19156,2.51,5.8,40.8,49.5,94.8,3.1,0.1,0.3,0,0.5,1.2,1.8,24,36.4,39.6,18439,23.3,2,0.10440593
21003,,,85.2,20421,2.62,7.1,40.3,49.7,96.5,1.5,0,0.4,0,0.9,0.8,1.9,23.6,35.8,40.6,21449,17,0,0
21005,38.0315121,-84.90503558,92.9,21867,2.54,7.4,40.6,48.6,95.4,2.6,0,0.4,0,0.3,1.3,1.6,11.4,39.6,49.1,29095,11.3,2,0.09146202
21007,37.05665009,-88.98088705,89.8,8216,2.49,5.3,42.9,49.7,94.2,3.6,0.4,0.5,0,0,1.2,1.2,13.8,36.8,49.5,24698,16.4,1,0.121713729
21009,37.00795667,-85.92370541,89.6,43287,2.54,7.6,40.2,48.7,92.8,4.1,0.3,0.5,0,0.5,1.8,3,18.3,40.5,41.3,20136,21.4,3,0.069304872
21011,38.15446914,-83.76738899,88.3,12113,2.7,9.6,40.3,49.7,96.2,1.6,0.1,0.2,0,0.8,1.2,1.5,24.3,40,35.6,19177,24.5,9,0.743003385
21013,36.63434089,-83.71671813,88.9,27676,2.43,10.6,41.1,48.8,95,3.4,0,0.4,0,0.1,1.1,0.4,31.9,36.5,31.6,13994,36.6,1,0.036132389
21015,39.00346234,-84.63785962,93.3,125656,2.73,5.3,36.6,49.4,91.8,2.8,0.2,2.4,0,0.7,2.1,4,7.6,27,65.4,33094,7.9,23,0.183039409
21017,38.2147457,-84.24625613,88.1,20004,2.46,7.7,41.6,48.9,90.3,7.2,0,0.3,0,1.5,0.7,6.6,16,37.4,46.5,23667,17,3,0.149970006
21019,38.45513393,-82.66075961,90.1,48716,2.4,8.5,41.8,49.6,94.4,2.6,0.2,0.4,0,0.2,2.2,1.6,10.8,35.2,54.1,22697,19,41,0.841612612
21021,37.64575525,-84.7777801,90.9,29650,2.47,5.6,40.7,49.8,88.8,7,0.2,0.8,0,0.3,2.8,3.1,13.8,35.4,50.7,20761,16.4,19,0.640809444
21023,,,92.3,8404,2.45,8.8,41,49.8,98.4,0,0,0.1,0,0.9,0.6,1.5,16.8,43.8,39.5,24367,20.7,0,0
21025,37.53606452,-83.29587231,89.5,13476,2.48,12,41,50,97.7,0.6,0.1,0.4,0,0.1,1,0.9,28.6,34.4,37,14238,33.5,3,0.222617988
21027,37.90277414,-86.38507886,88.6,20000,2.68,10.3,43.2,50.1,95.7,1.8,0,0.4,0,0.2,1.9,1.2,20.3,44,35.8,20785,17.1,7,0.35
21029,38.00792234,-85.69200995,93.8,77727,2.71,6.7,39.7,49.7,96.3,0.6,0.1,0.5,0.1,0.5,1.8,1.7,13.3,41.1,45.7,27229,10.3,9,0.11578988
21031,37.22677015,-86.68426647,89.4,12828,2.45,5.4,41,50.2,96.4,1.1,0.3,0,0,1.3,0.8,3.4,22.4,43.2,34.3,21521,24.6,1,0.077954475
21033,,,90.3,12758,2.37,8,42.4,48,92.5,6.1,0,0,0.2,0,1.2,1.5,11.9,46.5,41.6,21533,21.1,0,0
21035,36.60977305,-88.29453696,89.9,38302,2.32,6.9,34.1,47.9,91.5,3.6,0.3,1.7,0,0.2,2.7,2.5,11.6,31.5,57,18413,24.9,17,0.443841053
21037,39.07328298,-84.4586375,91.3,91456,2.46,5.8,37.9,48.9,93.8,3.3,0.1,0.8,0,0.5,1.5,1.8,9.9,30.8,59.3,29931,14.9,25,0.273355493
21039,36.92046,-88.83126,87.2,4954,2.34,7.9,42.4,48.6,96.5,1.9,0.5,0.1,0,0.1,0.9,2.2,18.2,33.9,47.9,22171,16.4,1,0.201857085
21041,38.66354833,-85.16784798,88.1,10776,2.59,10.9,38,51.2,89.7,2.5,0.2,0.4,0,5.6,1.6,6.7,23.6,39.7,36.7,20285,26,1,0.092798812
21043,38.33255229,-82.97237009,87.4,27292,2.5,10.8,40.7,49.4,98,0.9,0.1,0.1,0,0.1,0.8,1.2,20.5,40.6,38.9,20401,18.6,6,0.219844643
21045,,,85.4,15928,2.42,9.3,42.6,49.3,97.2,0.7,0.3,0.3,0,0.4,1.2,2.7,26.6,36.3,37,18961,26.4,0,0
21047,36.78698902,-87.47756823,88,73936,2.66,10.4,28.3,53,71.8,20.5,0.6,1.5,0.4,0.9,4.2,7.3,14,33.5,52.4,23482,20.3,54,0.730361394
21049,37.986067,-84.18441663,91,35706,2.49,6.9,42,48.9,92.7,5.2,0.1,0.6,0,0.4,0.9,2.8,15.5,36.1,48.5,25277,15.1,7,0.196045483
21051,,,89.8,21160,2.53,11.7,39,53.2,93.7,4,0.3,0.1,0.1,0.7,1.2,2.2,36.3,34.2,29.4,14361,41,0,0
21053,,,87.9,10172,2.59,8.9,40.9,50,98,0.7,0,0.2,0,0.1,1,2.7,28.8,38.1,33.1,18636,22.4,0,0
21055,,,85.1,9211,2.42,6.1,43.3,50.5,97.3,1.3,0.1,0.1,0,0.1,1.2,0.9,19.8,39,41.3,21663,21.2,0,0
21057,,,84.9,6780,2.41,7.2,45.2,49.6,94.6,3.3,0,0.4,0,0,1.7,0.2,21.9,34.5,43.6,18920,22.3,0,0
21059,37.76298621,-87.10577642,92.2,98724,2.44,6.5,39.1,48.6,91.5,4.7,0.1,1.2,0,0.4,2.2,2.7,11.6,36.2,52.1,25114,16.3,39,0.39504072
21061,,,93.6,12086,2.48,10.1,42.9,49.6,96.3,1.7,0.2,0.2,0,0,1.7,1.2,23,40.2,36.7,19965,21.9,0,0
21063,,,89.9,7661,2.52,7.6,42.1,56.4,97.3,2.3,0.1,0.1,0,0.2,0.1,0.2,24.2,42.3,33.6,15173,33.9,0,0
21065,37.68578395,-83.98620944,88.7,14406,2.54,13.7,42.7,49,97.9,0.1,0.1,0,0,0,1.7,0.3,24.3,47.9,27.9,16421,30.3,4,0.277662085
21067,38.02864013,-84.49599577,90.3,311529,2.36,6.4,34.1,49.1,75.8,14.5,0.3,3.5,0,2.7,3,6.8,10.1,20.6,69.4,26202,18.9,447,1.434858392
21069,38.420002,-83.745926,83.3,14543,2.53,9.9,40.6,49.4,96.3,1.3,0,0.1,0,0.7,1.5,1.2,23.2,38.4,38.5,19840,22.3,1,0.068761604
21071,37.660718,-82.76754985,87.6,38144,2.45,11.2,41,49,97.8,0.7,0.1,0.3,0,0.1,0.9,0.7,24.2,36.2,39.6,16810,30.7,18,0.471895973
21073,38.17636414,-84.88265674,90.1,49982,2.3,7.8,40.8,48.8,82.8,10.3,0.2,1.8,0,1.5,3.4,2.9,12.4,30.7,56.9,29867,14.7,16,0.320115241
21075,,,88.9,6323,2.25,10.5,43,49.7,71.2,26.1,0.1,0.3,0,0.2,2,0.6,22.7,35.1,42.2,17584,26.7,0,0
21077,38.79221289,-84.82357179,88.8,8543,2.85,6,37.2,50.2,94.2,0.4,0,0.8,0,2.4,2.3,5.1,19.7,44.4,35.8,24021,13.6,1,0.117054899
21079,37.61201716,-84.57238277,89.4,17051,2.51,8.9,42.4,49,96.1,1.2,0.1,0.2,0,0.2,2.1,2.3,20,38.1,41.9,23533,19.3,1,0.058647587
21081,38.66218445,-84.58817952,90.2,24705,2.92,6.2,36.6,49.6,94.9,0.6,0.2,0.1,0,2.4,1.9,2.5,17.5,45.8,36.7,21486,20.2,6,0.242865817
21083,36.7394187,-88.64090269,89.3,37379,2.58,8.4,40.3,49,90.9,4.5,0.2,0.4,0.4,1.5,2.1,5.9,18.3,37.2,44.5,21801,18.4,3,0.080258969
21085,37.46802016,-86.31780109,87.7,26092,2.65,6.9,40,49.9,96.2,1.4,0.5,0.2,0.1,0.8,0.8,1.2,20.9,42.8,36.4,20926,24.2,8,0.306607389
21087,,,90.4,11123,2.43,7.5,44,49,95.2,2.2,0,0.4,0,0,2.1,0.9,23,43.5,33.5,19876,19.6,0,0
21089,38.50764341,-82.69730022,90.4,36255,2.51,9.5,43,48.7,97,0.8,0.2,0.4,0,0.2,1.4,1,13.2,37.3,49.5,23767,17.6,4,0.11032961
21091,,,93.4,8716,2.64,6.6,41.4,51.6,96.8,1.1,0,0.1,0,0,2,1.3,11.7,45.3,43,22238,17.1,0,0
21093,37.77028868,-85.89591272,91.6,107573,2.59,7.6,36,49.9,79.7,11.6,0.2,2.2,0.4,1.2,4.7,5.5,10.4,31.4,58.2,26399,14.3,86,0.799457113
21095,36.78482284,-83.33215984,87.9,28031,2.39,10.3,41.2,48.7,95.5,2.4,0.1,0.4,0.1,0.4,1,0.8,28.6,35.2,36.2,16045,32.4,2,0.071349577
21097,38.38146611,-84.29683989,86.8,18629,2.56,6.9,42.4,49,95.1,2,0.2,0.1,0,1,1.6,2.2,17.8,42.5,39.7,21751,19,6,0.32207848
21099,,,85.6,18510,2.47,6.9,40.8,49.4,93.3,4.8,0.3,0.2,0,0.2,1.2,1.7,25.4,41.6,32.9,20151,24.2,0,0
21101,37.83442994,-87.5808287,91.8,46362,2.39,6.4,40.2,48.5,88.4,7.2,0.2,0.3,0,1.2,2.7,2.2,13.7,35.6,50.7,23114,19.2,10,0.215693887
21103,38.43292417,-85.1635431,90.4,15528,2.58,6.4,41.5,49.6,93.3,3.5,0.3,0,0.1,1.7,1.2,3.3,17.4,44.9,37.7,24125,17.3,1,0.064399794
21105,,,87.8,4691,2.43,7.2,47.3,46.8,88.2,9.2,0,0.7,0,0.1,1.8,0.9,24.8,41,34.2,17273,16.8,0,0
21107,37.35769469,-87.49863539,89.3,46359,2.47,6.4,41,48.6,90.1,6.3,0.3,0.5,0,0.5,2.3,1.8,14.5,41,44.4,23157,16.1,13,0.280420199
21109,,,86,13357,2.39,12.8,40.6,49.8,99.4,0.1,0,0,0,0,0.4,0,24,44.6,31.4,19198,33.1,0,0
21111,38.24392412,-85.67827087,91.3,759724,2.4,7.2,38,48.3,72.7,21,0.1,2.5,0,0.7,2.9,4.8,10.7,27.1,62.2,27416,16,663,0.872685344
21113,37.90919007,-84.61093767,90.5,51015,2.67,8,37.6,49,91.8,3.8,0.3,1.3,0,0.9,1.9,3,15.1,29.1,55.7,24515,18.7,14,0.274429089
21115,37.82052701,-82.82322227,90.1,23280,2.58,10.2,41.6,49.1,97.7,0.4,0.1,0.7,0,0.4,0.6,0.7,22.3,36.3,41.4,18763,26.2,4,0.171821306
21117,39.03795959,-84.55253048,91.5,163393,2.57,6.5,36.7,49.4,90.4,4.4,0.1,1.2,0,1.4,2.5,2.9,10.7,29,60.3,29125,13.6,86,0.526338338
21119,,,89.1,15884,2.51,14.8,41.3,49.7,97.4,1,0,0.1,0.1,0,1.4,0.3,28.3,34.9,36.8,16266,31.6,0,0
21121,36.90471022,-83.92694961,87.2,31740,2.52,13.3,40.1,48.7,97.1,1.5,0.3,0.4,0,0,0.7,1,30,38.1,31.9,15608,34.4,6,0.189035917
